user_id,device_type,os_version,app_usage_pattern,timestamp,source_ip,destination_ip,protocol,data_volume,log_type,event,event_description,error_code,file_accessed,process,anomaly_detected,ioc
29,iPhone,Android 11,Normal,2023-05-13 22:50:36,192.168.1.94,10.0.0.74,HTTPS,3822,security,Logout,Event 865,730,/tmp/malware.bin,explorer.exe,Suspicious File Access,Pegasus Signature
29,iPhone,iOS 15.0,Low,2023-01-16 14:13:56,192.168.1.91,10.0.0.100,FTP,5200,application,App Install,Event 651,454,/var/log/syslog,systemd,Suspicious File Access,Pegasus Signature
29,Android,iOS 15.0,Low,2023-09-15 01:45:08,192.168.1.60,10.0.0.61,HTTPS,6666,system,File Access,Event 333,427,/var/log/syslog,explorer.exe,Suspicious File Access,Pegasus Signature
29,iPhone,Android 11,High,2023-10-16 07:36:18,192.168.1.80,10.0.0.31,HTTPS,5176,system,Logout,Event 779,438,/home/user/docs/report.docx,malware.exe,High CPU Usage,Known Malicious IP
30,Android,iOS 15.0,Normal,2023-02-02 00:16:50,192.168.1.56,10.0.0.6,SSH,5328,system,App Install,Event 495,268,/var/log/syslog,malware.exe,High CPU Usage,None
30,Android,Android 10,Normal,2023-08-28 01:16:15,192.168.1.7,10.0.0.39,FTP,3159,system,File Access,Event 394,820,/tmp/malware.bin,explorer.exe,Unknown Process Execution,Pegasus Signature
30,iPhone,iOS 14.6,Normal,2023-01-13 10:04:42,192.168.1.32,10.0.0.24,FTP,1225,security,App Install,Event 422,271,/tmp/malware.bin,systemd,Suspicious File Access,None
30,iPhone,iOS 14.6,Normal,2023-10-01 22:13:42,192.168.1.5,10.0.0.95,SSH,7715,application,App Install,Event 729,385,/tmp/malware.bin,systemd,None,Known Malicious IP
30,Android,iOS 14.6,Low,2023-07-13 21:08:08,192.168.1.87,10.0.0.62,FTP,6866,system,App Install,Event 922,373,/tmp/malware.bin,explorer.exe,High CPU Usage,Known Malicious IP
30,iPhone,Android 11,Normal,2023-07-24 01:58:42,192.168.1.84,10.0.0.81,FTP,6222,security,System Update,Event 733,513,/tmp/malware.bin,chrome.exe,Suspicious File Access,Pegasus Signature
30,iPhone,iOS 15.0,Normal,2023-10-04 19:31:29,192.168.1.51,10.0.0.63,FTP,2970,application,App Crash,Event 866,375,/home/user/docs/report.docx,chrome.exe,Unknown Process Execution,Pegasus Signature
30,iPhone,Android 10,Normal,2023-01-20 12:26:03,192.168.1.75,10.0.0.43,HTTP,1879,system,Login,Event 941,625,/tmp/malware.bin,chrome.exe,High CPU Usage,Known Malicious IP
30,Android,iOS 15.0,Low,2023-04-06 22:13:51,192.168.1.86,10.0.0.5,HTTP,4016,security,Login,Event 108,797,/home/user/docs/report.docx,systemd,Unknown Process Execution,Pegasus Signature
30,Android,Android 10,Low,2023-10-03 16:14:18,192.168.1.36,10.0.0.82,SSH,6979,application,App Crash,Event 745,580,/var/log/syslog,explorer.exe,None,Known Malicious IP
31,iPhone,iOS 14.6,Low,2023-02-25 09:56:16,192.168.1.36,10.0.0.87,SSH,8338,system,Logout,Event 562,796,/tmp/malware.bin,systemd,Suspicious File Access,Known Malicious IP
31,iPhone,iOS 15.0,Normal,2023-04-05 15:24:10,192.168.1.9,10.0.0.79,HTTPS,7680,security,Logout,Event 363,707,/home/user/docs/report.docx,systemd,High CPU Usage,Known Malicious IP
31,Android,iOS 15.0,Low,2023-11-13 17:55:17,192.168.1.43,10.0.0.95,HTTP,755,security,File Access,Event 754,348,/tmp/malware.bin,explorer.exe,None,Pegasus Signature
31,Android,Android 11,Low,2023-04-17 21:45:43,192.168.1.86,10.0.0.27,FTP,8412,system,App Install,Event 935,629,/home/user/docs/report.docx,chrome.exe,Unknown Process Execution,Pegasus Signature
31,Android,Android 11,Low,2023-03-11 04:07:21,192.168.1.57,10.0.0.27,FTP,8073,application,App Install,Event 318,578,/home/user/docs/report.docx,chrome.exe,High CPU Usage,None
31,iPhone,iOS 15.0,Low,2023-10-11 17:27:57,192.168.1.33,10.0.0.42,HTTP,6757,security,Login,Event 176,854,/home/user/docs/report.docx,explorer.exe,None,None
31,iPhone,iOS 14.6,Normal,2023-01-09 01:24:28,192.168.1.17,10.0.0.93,FTP,1071,security,File Access,Event 778,859,/var/log/syslog,malware.exe,Unknown Process Execution,Pegasus Signature
31,Android,Android 10,Normal,2023-10-22 12:08:12,192.168.1.41,10.0.0.53,HTTP,6134,application,App Install,Event 871,967,/var/log/syslog,malware.exe,Suspicious File Access,None
31,Android,Android 11,High,2023-07-03 11:47:21,192.168.1.49,10.0.0.52,HTTPS,7643,application,App Crash,Event 79,910,/home/user/docs/report.docx,explorer.exe,Suspicious File Access,None
31,iPhone,iOS 15.0,Normal,2023-04-18 13:18:35,192.168.1.93,10.0.0.30,HTTPS,900,system,System Update,Event 934,560,/tmp/malware.bin,systemd,None,Known Malicious IP
32,Android,Android 10,High,2023-07-05 02:53:17,192.168.1.95,10.0.0.24,FTP,1667,application,Login,Event 503,582,/var/log/syslog,malware.exe,High CPU Usage,Known Malicious IP
32,iPhone,Android 10,Normal,2023-10-12 03:51:54,192.168.1.5,10.0.0.94,FTP,6788,system,Logout,Event 606,326,/tmp/malware.bin,chrome.exe,Unknown Process Execution,Pegasus Signature
32,Android,Android 11,High,2023-04-24 08:28:27,192.168.1.13,10.0.0.37,FTP,9517,application,Logout,Event 174,778,/home/user/docs/report.docx,chrome.exe,Suspicious File Access,Known Malicious IP
32,Android,Android 10,Normal,2023-02-05 06:23:42,192.168.1.32,10.0.0.85,HTTPS,2029,system,App Install,Event 163,984,/tmp/malware.bin,chrome.exe,Unknown Process Execution,Pegasus Signature
32,Android,iOS 14.6,Low,2023-06-08 09:47:05,192.168.1.96,10.0.0.95,SSH,9571,security,System Update,Event 729,896,/tmp/malware.bin,systemd,Unknown Process Execution,Pegasus Signature
32,iPhone,Android 11,High,2023-02-14 09:25:47,192.168.1.83,10.0.0.53,SSH,7251,application,System Update,Event 565,308,/var/log/syslog,chrome.exe,Suspicious File Access,None
32,iPhone,iOS 14.6,Normal,2023-05-12 02:16:58,192.168.1.45,10.0.0.53,HTTP,7144,application,System Update,Event 211,403,/tmp/malware.bin,explorer.exe,None,Pegasus Signature
32,iPhone,Android 10,Normal,2023-06-21 16:52:48,192.168.1.44,10.0.0.78,SSH,929,application,File Access,Event 204,315,/var/log/syslog,systemd,None,Known Malicious IP
32,Android,iOS 15.0,High,2023-02-15 01:37:53,192.168.1.84,10.0.0.96,FTP,9096,security,App Install,Event 462,162,/tmp/malware.bin,chrome.exe,High CPU Usage,None
32,Android,iOS 15.0,High,2023-08-03 06:09:10,192.168.1.16,10.0.0.60,SSH,822,system,Logout,Event 856,191,/tmp/malware.bin,chrome.exe,High CPU Usage,Pegasus Signature
33,iPhone,Android 11,Normal,2023-07-10 04:03:38,192.168.1.43,10.0.0.28,HTTPS,1756,system,App Crash,Event 40,824,/var/log/syslog,explorer.exe,None,Pegasus Signature
33,Android,Android 10,High,2023-05-01 15:39:51,192.168.1.96,10.0.0.30,FTP,2349,security,Logout,Event 805,137,/tmp/malware.bin,explorer.exe,Unknown Process Execution,Pegasus Signature
33,iPhone,iOS 14.6,High,2023-01-01 01:26:30,192.168.1.87,10.0.0.15,FTP,9490,application,System Update,Event 686,795,/var/log/syslog,explorer.exe,High CPU Usage,None
33,Android,Android 11,Low,2023-10-20 00:28:05,192.168.1.48,10.0.0.96,FTP,6514,system,Login,Event 803,761,/var/log/syslog,malware.exe,None,Pegasus Signature
33,Android,iOS 14.6,High,2023-04-16 21:20:12,192.168.1.9,10.0.0.67,FTP,4735,system,Logout,Event 254,759,/tmp/malware.bin,malware.exe,Suspicious File Access,Pegasus Signature
33,Android,iOS 14.6,High,2023-06-18 04:44:20,192.168.1.13,10.0.0.52,HTTP,487,application,System Update,Event 207,126,/var/log/syslog,systemd,Suspicious File Access,None
33,Android,iOS 14.6,High,2023-12-13 00:06:26,192.168.1.38,10.0.0.93,HTTP,7454,security,App Install,Event 178,498,/tmp/malware.bin,systemd,Unknown Process Execution,Known Malicious IP
33,iPhone,Android 11,High,2023-11-10 20:45:27,192.168.1.34,10.0.0.51,HTTP,7314,system,App Install,Event 849,174,/home/user/docs/report.docx,explorer.exe,None,Known Malicious IP
33,Android,Android 10,High,2023-08-15 08:30:43,192.168.1.58,10.0.0.65,FTP,183,security,App Install,Event 873,276,/home/user/docs/report.docx,systemd,Unknown Process Execution,Known Malicious IP
33,iPhone,Android 11,Normal,2023-11-28 13:21:45,192.168.1.77,10.0.0.1,FTP,9822,system,File Access,Event 681,549,/tmp/malware.bin,systemd,High CPU Usage,Pegasus Signature
34,Android,iOS 15.0,High,2023-09-21 14:25:02,192.168.1.44,10.0.0.38,HTTPS,8234,application,App Crash,Event 769,327,/tmp/malware.bin,explorer.exe,None,None
34,iPhone,Android 11,Normal,2023-04-08 07:13:36,192.168.1.12,10.0.0.99,SSH,7614,application,Login,Event 417,604,/home/user/docs/report.docx,systemd,None,Known Malicious IP
34,Android,Android 11,Low,2023-04-07 13:49:16,192.168.1.79,10.0.0.84,HTTPS,3111,application,File Access,Event 604,114,/tmp/malware.bin,explorer.exe,Suspicious File Access,Known Malicious IP
34,Android,iOS 15.0,Low,2023-12-26 03:17:17,192.168.1.96,10.0.0.71,HTTPS,8990,application,App Install,Event 744,676,/tmp/malware.bin,chrome.exe,High CPU Usage,Pegasus Signature
34,iPhone,Android 10,Low,2023-07-23 21:31:54,192.168.1.42,10.0.0.76,FTP,8640,application,System Update,Event 302,868,/home/user/docs/report.docx,chrome.exe,None,Pegasus Signature
34,iPhone,iOS 15.0,Low,2023-12-21 01:19:56,192.168.1.58,10.0.0.39,FTP,366,application,App Crash,Event 471,772,/var/log/syslog,systemd,Unknown Process Execution,Pegasus Signature
34,iPhone,iOS 14.6,Low,2023-12-23 05:47:03,192.168.1.74,10.0.0.51,HTTPS,1569,application,Login,Event 504,205,/home/user/docs/report.docx,systemd,Unknown Process Execution,Known Malicious IP
34,iPhone,Android 10,High,2023-01-13 11:57:26,192.168.1.28,10.0.0.78,SSH,7734,system,App Install,Event 482,420,/tmp/malware.bin,malware.exe,None,Pegasus Signature
34,iPhone,iOS 14.6,High,2023-02-17 23:13:49,192.168.1.36,10.0.0.84,SSH,3304,security,App Crash,Event 581,879,/tmp/malware.bin,systemd,Suspicious File Access,None
34,Android,Android 11,High,2023-02-11 02:16:32,192.168.1.83,10.0.0.18,FTP,3016,system,Logout,Event 727,169,/tmp/malware.bin,systemd,Suspicious File Access,None
35,Android,Android 10,High,2023-05-31 11:26:20,192.168.1.68,10.0.0.29,FTP,3153,system,Login,Event 577,613,/home/user/docs/report.docx,explorer.exe,None,Pegasus Signature
35,iPhone,Android 11,Normal,2023-11-27 17:39:02,192.168.1.7,10.0.0.83,HTTPS,959,application,File Access,Event 435,881,/home/user/docs/report.docx,explorer.exe,Unknown Process Execution,None
35,Android,iOS 14.6,Low,2023-11-06 10:42:39,192.168.1.9,10.0.0.63,FTP,7212,security,File Access,Event 692,843,/home/user/docs/report.docx,explorer.exe,Suspicious File Access,Pegasus Signature
35,Android,iOS 15.0,Low,2023-04-07 20:43:36,192.168.1.15,10.0.0.96,HTTPS,2506,application,App Crash,Event 208,963,/home/user/docs/report.docx,chrome.exe,None,Pegasus Signature
35,iPhone,Android 10,Normal,2023-08-04 13:24:33,192.168.1.85,10.0.0.75,HTTP,3808,system,App Install,Event 93,500,/tmp/malware.bin,systemd,Suspicious File Access,Pegasus Signature
35,iPhone,iOS 15.0,High,2023-06-01 16:46:54,192.168.1.97,10.0.0.24,FTP,4199,application,App Crash,Event 38,142,/home/user/docs/report.docx,malware.exe,Unknown Process Execution,None
35,iPhone,iOS 14.6,High,2023-12-14 17:22:39,192.168.1.13,10.0.0.84,HTTPS,7387,application,App Install,Event 421,275,/home/user/docs/report.docx,malware.exe,High CPU Usage,Pegasus Signature
35,iPhone,iOS 15.0,High,2023-04-05 20:43:40,192.168.1.52,10.0.0.93,FTP,4312,security,Login,Event 301,979,/home/user/docs/report.docx,chrome.exe,None,Known Malicious IP
35,iPhone,iOS 15.0,Low,2023-01-26 22:11:47,192.168.1.27,10.0.0.18,HTTP,6058,security,Login,Event 960,359,/var/log/syslog,chrome.exe,Suspicious File Access,None
35,iPhone,iOS 15.0,Low,2023-04-15 07:43:03,192.168.1.100,10.0.0.21,HTTPS,2663,system,Logout,Event 546,917,/var/log/syslog,chrome.exe,Suspicious File Access,None
36,Android,Android 10,Normal,2023-12-10 19:43:48,192.168.1.55,10.0.0.28,HTTPS,4606,application,Logout,Event 305,736,/home/user/docs/report.docx,explorer.exe,None,Known Malicious IP
36,iPhone,Android 10,Normal,2023-05-01 10:17:56,192.168.1.82,10.0.0.67,HTTP,3351,system,Logout,Event 95,655,/tmp/malware.bin,systemd,None,Known Malicious IP
36,Android,Android 11,Normal,2023-01-25 23:14:44,192.168.1.62,10.0.0.97,FTP,8192,security,Logout,Event 428,554,/home/user/docs/report.docx,chrome.exe,Unknown Process Execution,Known Malicious IP
36,iPhone,Android 10,Normal,2023-05-25 16:51:39,192.168.1.96,10.0.0.15,HTTP,3518,application,App Crash,Event 511,859,/home/user/docs/report.docx,explorer.exe,None,None
36,Android,iOS 14.6,Normal,2023-01-25 19:17:54,192.168.1.19,10.0.0.54,HTTPS,4865,system,System Update,Event 48,495,/home/user/docs/report.docx,chrome.exe,High CPU Usage,Pegasus Signature
36,iPhone,Android 11,High,2023-10-03 06:44:15,192.168.1.57,10.0.0.84,HTTPS,2745,application,File Access,Event 478,742,/tmp/malware.bin,systemd,High CPU Usage,Pegasus Signature
36,Android,Android 11,Normal,2023-04-10 03:28:34,192.168.1.89,10.0.0.63,FTP,4390,application,System Update,Event 165,971,/home/user/docs/report.docx,systemd,Suspicious File Access,Pegasus Signature
36,iPhone,iOS 15.0,Normal,2023-11-10 20:27:15,192.168.1.19,10.0.0.54,FTP,2806,security,System Update,Event 279,125,/tmp/malware.bin,chrome.exe,Unknown Process Execution,Known Malicious IP
36,Android,Android 10,High,2023-12-09 20:58:52,192.168.1.52,10.0.0.59,SSH,3441,system,File Access,Event 89,537,/var/log/syslog,malware.exe,Unknown Process Execution,Pegasus Signature
36,iPhone,iOS 14.6,Low,2023-05-18 04:12:46,192.168.1.76,10.0.0.100,FTP,1761,system,Login,Event 351,297,/var/log/syslog,malware.exe,Unknown Process Execution,Pegasus Signature
37,iPhone,iOS 14.6,High,2023-10-29 14:50:21,192.168.1.30,10.0.0.64,SSH,6832,system,Logout,Event 551,965,/tmp/malware.bin,malware.exe,High CPU Usage,Pegasus Signature
37,iPhone,iOS 15.0,Low,2023-04-03 14:44:29,192.168.1.56,10.0.0.50,HTTPS,6600,security,App Install,Event 730,697,/var/log/syslog,systemd,High CPU Usage,Pegasus Signature
37,Android,iOS 15.0,Low,2023-04-20 06:36:55,192.168.1.70,10.0.0.32,SSH,9676,system,App Install,Event 772,983,/tmp/malware.bin,chrome.exe,None,Pegasus Signature
37,Android,iOS 14.6,Low,2023-10-26 11:35:03,192.168.1.40,10.0.0.54,SSH,720,security,System Update,Event 758,535,/var/log/syslog,malware.exe,Suspicious File Access,None
37,Android,iOS 15.0,Low,2023-04-17 15:46:03,192.168.1.56,10.0.0.98,FTP,490,application,App Crash,Event 578,318,/home/user/docs/report.docx,systemd,High CPU Usage,None
37,Android,Android 10,Low,2023-12-25 09:08:14,192.168.1.53,10.0.0.54,FTP,5280,application,App Crash,Event 656,904,/tmp/malware.bin,malware.exe,None,Known Malicious IP
37,iPhone,iOS 14.6,Normal,2023-11-06 20:58:48,192.168.1.93,10.0.0.74,HTTP,182,application,App Install,Event 858,843,/var/log/syslog,malware.exe,Suspicious File Access,Known Malicious IP
37,iPhone,Android 10,Normal,2023-05-06 09:21:11,192.168.1.26,10.0.0.24,HTTPS,3320,application,File Access,Event 382,607,/home/user/docs/report.docx,systemd,Suspicious File Access,Pegasus Signature
37,Android,Android 11,Normal,2023-07-26 06:00:41,192.168.1.16,10.0.0.92,HTTP,4561,security,System Update,Event 218,513,/home/user/docs/report.docx,explorer.exe,Suspicious File Access,Pegasus Signature
37,iPhone,Android 11,Normal,2023-09-14 17:57:04,192.168.1.66,10.0.0.36,FTP,4043,security,Login,Event 23,272,/tmp/malware.bin,systemd,High CPU Usage,Pegasus Signature
38,iPhone,Android 10,High,2023-04-24 14:45:15,192.168.1.20,10.0.0.82,SSH,4140,system,Logout,Event 182,823,/tmp/malware.bin,malware.exe,Suspicious File Access,None
38,iPhone,iOS 15.0,Low,2023-06-03 05:51:30,192.168.1.56,10.0.0.40,FTP,4529,system,App Install,Event 919,227,/var/log/syslog,chrome.exe,Unknown Process Execution,Known Malicious IP
38,iPhone,Android 11,High,2023-02-22 02:09:25,192.168.1.14,10.0.0.22,HTTPS,6967,security,Login,Event 688,791,/home/user/docs/report.docx,malware.exe,Unknown Process Execution,Known Malicious IP
38,Android,iOS 15.0,Low,2023-08-19 20:31:32,192.168.1.100,10.0.0.91,SSH,7513,security,File Access,Event 239,221,/tmp/malware.bin,systemd,Suspicious File Access,None
38,Android,iOS 15.0,Low,2023-04-07 02:21:16,192.168.1.45,10.0.0.58,HTTP,7548,application,App Crash,Event 928,912,/var/log/syslog,systemd,Unknown Process Execution,None
38,Android,iOS 15.0,Normal,2023-09-16 04:36:27,192.168.1.40,10.0.0.64,SSH,2002,application,File Access,Event 877,176,/home/user/docs/report.docx,systemd,Unknown Process Execution,Known Malicious IP
38,iPhone,Android 10,Low,2023-04-27 00:11:35,192.168.1.22,10.0.0.83,SSH,1527,security,Logout,Event 955,288,/var/log/syslog,malware.exe,High CPU Usage,Pegasus Signature
38,Android,Android 10,Low,2023-03-05 22:29:02,192.168.1.97,10.0.0.74,HTTPS,2339,system,Login,Event 841,122,/tmp/malware.bin,chrome.exe,Suspicious File Access,Pegasus Signature
38,Android,iOS 14.6,Low,2023-03-30 05:37:53,192.168.1.69,10.0.0.76,FTP,8234,application,App Crash,Event 253,610,/var/log/syslog,chrome.exe,Unknown Process Execution,None
38,iPhone,Android 10,Normal,2023-05-08 21:21:17,192.168.1.21,10.0.0.40,HTTP,8316,system,App Crash,Event 525,254,/var/log/syslog,chrome.exe,High CPU Usage,Pegasus Signature
39,Android,iOS 15.0,Low,2023-06-13 23:24:43,192.168.1.46,10.0.0.35,HTTP,5848,application,Login,Event 86,196,/tmp/malware.bin,malware.exe,High CPU Usage,None
39,Android,iOS 14.6,High,2023-06-28 00:52:34,192.168.1.69,10.0.0.77,SSH,2536,security,App Install,Event 933,368,/tmp/malware.bin,chrome.exe,None,Pegasus Signature
39,Android,iOS 14.6,Low,2023-03-02 23:19:36,192.168.1.65,10.0.0.3,HTTPS,7673,system,App Install,Event 107,834,/tmp/malware.bin,chrome.exe,None,Known Malicious IP
39,iPhone,Android 11,Normal,2023-02-06 17:55:07,192.168.1.3,10.0.0.3,HTTP,5778,system,System Update,Event 91,685,/var/log/syslog,malware.exe,Unknown Process Execution,Known Malicious IP
39,iPhone,iOS 15.0,Normal,2023-12-18 20:44:58,192.168.1.46,10.0.0.17,SSH,6992,security,App Install,Event 953,412,/var/log/syslog,explorer.exe,None,None
39,Android,Android 11,High,2023-04-25 20:19:20,192.168.1.24,10.0.0.91,HTTP,6680,system,System Update,Event 367,305,/var/log/syslog,systemd,None,Pegasus Signature
39,Android,Android 10,Normal,2023-02-15 16:55:16,192.168.1.51,10.0.0.3,FTP,9771,security,File Access,Event 480,334,/tmp/malware.bin,explorer.exe,Unknown Process Execution,Pegasus Signature
39,Android,Android 10,Low,2023-08-13 16:56:15,192.168.1.14,10.0.0.62,SSH,2091,security,File Access,Event 978,759,/home/user/docs/report.docx,chrome.exe,Suspicious File Access,Known Malicious IP
39,Android,iOS 14.6,Normal,2023-06-20 20:12:44,192.168.1.29,10.0.0.81,SSH,4966,security,Logout,Event 174,123,/tmp/malware.bin,chrome.exe,Unknown Process Execution,Known Malicious IP
39,Android,Android 10,Low,2023-05-13 15:41:00,192.168.1.89,10.0.0.87,FTP,4555,application,Logout,Event 939,129,/home/user/docs/report.docx,malware.exe,Unknown Process Execution,None
40,Android,Android 10,Normal,2023-02-17 10:08:00,192.168.1.57,10.0.0.44,HTTP,2927,security,App Install,Event 682,649,/var/log/syslog,explorer.exe,Suspicious File Access,Known Malicious IP
40,iPhone,Android 10,Low,2023-07-01 00:18:44,192.168.1.7,10.0.0.38,FTP,577,system,Login,Event 699,732,/home/user/docs/report.docx,malware.exe,None,Known Malicious IP
40,iPhone,Android 11,High,2023-07-26 05:58:19,192.168.1.69,10.0.0.32,FTP,2053,application,App Install,Event 883,631,/var/log/syslog,systemd,Suspicious File Access,Known Malicious IP
40,iPhone,iOS 14.6,High,2023-07-23 09:38:33,192.168.1.79,10.0.0.45,HTTP,9827,security,App Install,Event 612,509,/tmp/malware.bin,systemd,High CPU Usage,Known Malicious IP
40,Android,iOS 15.0,Normal,2023-02-19 18:44:37,192.168.1.10,10.0.0.58,HTTP,4162,application,System Update,Event 727,803,/tmp/malware.bin,malware.exe,Suspicious File Access,Known Malicious IP
40,iPhone,iOS 14.6,Normal,2023-05-10 15:47:44,192.168.1.68,10.0.0.24,HTTPS,441,system,System Update,Event 791,872,/home/user/docs/report.docx,explorer.exe,None,Pegasus Signature
40,iPhone,iOS 15.0,Normal,2023-05-24 00:17:05,192.168.1.56,10.0.0.55,HTTP,2112,security,Login,Event 977,946,/tmp/malware.bin,malware.exe,Unknown Process Execution,Known Malicious IP
40,Android,Android 10,Normal,2023-03-19 06:47:30,192.168.1.79,10.0.0.68,HTTP,1251,application,App Crash,Event 906,401,/home/user/docs/report.docx,systemd,Suspicious File Access,None
40,iPhone,iOS 15.0,Low,2023-10-06 11:40:22,192.168.1.23,10.0.0.97,SSH,5210,security,Login,Event 159,463,/home/user/docs/report.docx,chrome.exe,Suspicious File Access,Known Malicious IP
40,Android,Android 11,Low,2023-04-07 17:28:27,192.168.1.92,10.0.0.82,HTTPS,8051,system,App Crash,Event 832,165,/tmp/malware.bin,systemd,High CPU Usage,None
41,Android,iOS 15.0,Normal,2023-01-13 07:46:14,192.168.1.76,10.0.0.68,HTTP,2435,system,App Install,Event 476,252,/home/user/docs/report.docx,explorer.exe,High CPU Usage,None
41,Android,Android 11,Low,2023-10-27 18:58:03,192.168.1.92,10.0.0.48,FTP,1429,system,App Crash,Event 895,160,/tmp/malware.bin,systemd,High CPU Usage,Pegasus Signature
41,Android,iOS 15.0,High,2023-08-18 08:40:51,192.168.1.69,10.0.0.85,HTTP,9671,application,Logout,Event 584,386,/home/user/docs/report.docx,chrome.exe,High CPU Usage,None
41,Android,iOS 14.6,Low,2023-12-17 15:26:44,192.168.1.44,10.0.0.97,HTTP,2908,security,Login,Event 7,420,/tmp/malware.bin,explorer.exe,None,Known Malicious IP
41,iPhone,iOS 15.0,High,2023-04-01 14:07:33,192.168.1.55,10.0.0.59,HTTPS,9155,system,App Crash,Event 652,778,/tmp/malware.bin,chrome.exe,Suspicious File Access,None
41,iPhone,Android 11,High,2023-10-10 02:10:17,192.168.1.56,10.0.0.83,HTTPS,7715,security,System Update,Event 481,699,/home/user/docs/report.docx,systemd,Suspicious File Access,Pegasus Signature
41,Android,iOS 14.6,Low,2023-05-30 15:04:53,192.168.1.43,10.0.0.33,HTTP,1127,system,Login,Event 810,594,/tmp/malware.bin,explorer.exe,Unknown Process Execution,Known Malicious IP
41,Android,iOS 14.6,Normal,2023-01-19 14:05:24,192.168.1.64,10.0.0.45,SSH,7380,application,File Access,Event 688,231,/tmp/malware.bin,chrome.exe,Suspicious File Access,Pegasus Signature
41,Android,Android 10,Normal,2023-03-05 15:48:57,192.168.1.47,10.0.0.87,SSH,1696,system,Login,Event 166,150,/home/user/docs/report.docx,chrome.exe,High CPU Usage,Pegasus Signature
41,Android,Android 11,High,2023-06-12 11:34:26,192.168.1.60,10.0.0.60,SSH,2119,system,System Update,Event 437,726,/home/user/docs/report.docx,explorer.exe,Unknown Process Execution,Pegasus Signature
42,iPhone,Android 11,Low,2023-01-30 20:15:23,192.168.1.88,10.0.0.78,FTP,8628,security,App Crash,Event 705,662,/tmp/malware.bin,malware.exe,Unknown Process Execution,None
42,Android,iOS 15.0,Low,2023-06-07 09:51:16,192.168.1.22,10.0.0.52,HTTP,7471,application,App Crash,Event 258,766,/home/user/docs/report.docx,systemd,Unknown Process Execution,Known Malicious IP
42,iPhone,iOS 15.0,Normal,2023-07-12 14:53:20,192.168.1.13,10.0.0.3,SSH,3925,security,App Install,Event 993,331,/tmp/malware.bin,malware.exe,High CPU Usage,Known Malicious IP
42,iPhone,Android 10,Normal,2023-07-28 01:16:30,192.168.1.16,10.0.0.60,HTTP,7675,system,System Update,Event 763,520,/var/log/syslog,explorer.exe,None,Known Malicious IP
42,Android,iOS 15.0,Normal,2023-11-17 00:22:49,192.168.1.87,10.0.0.69,SSH,9906,application,Login,Event 10,849,/tmp/malware.bin,explorer.exe,Unknown Process Execution,Pegasus Signature
42,iPhone,Android 10,Low,2023-12-30 06:15:09,192.168.1.62,10.0.0.34,HTTP,5616,system,App Crash,Event 211,798,/var/log/syslog,chrome.exe,Suspicious File Access,Pegasus Signature
42,Android,iOS 15.0,High,2023-04-28 09:43:21,192.168.1.36,10.0.0.35,SSH,6062,system,App Install,Event 807,592,/home/user/docs/report.docx,explorer.exe,Unknown Process Execution,Pegasus Signature
42,iPhone,iOS 15.0,Normal,2023-06-19 13:21:13,192.168.1.42,10.0.0.47,FTP,961,application,App Crash,Event 645,441,/home/user/docs/report.docx,chrome.exe,None,None
42,Android,Android 11,High,2023-12-27 01:47:28,192.168.1.89,10.0.0.61,SSH,9618,system,Login,Event 520,289,/home/user/docs/report.docx,chrome.exe,High CPU Usage,None
42,iPhone,iOS 14.6,Normal,2023-10-08 03:40:44,192.168.1.17,10.0.0.72,FTP,6002,system,App Install,Event 97,290,/home/user/docs/report.docx,systemd,High CPU Usage,Pegasus Signature
43,iPhone,Android 10,Normal,2023-08-27 22:49:56,192.168.1.95,10.0.0.83,FTP,2243,system,Login,Event 922,195,/home/user/docs/report.docx,systemd,None,Pegasus Signature
43,Android,iOS 15.0,Low,2023-05-15 12:50:33,192.168.1.36,10.0.0.47,HTTP,4539,security,App Crash,Event 956,472,/var/log/syslog,systemd,High CPU Usage,Known Malicious IP
43,iPhone,iOS 14.6,High,2023-11-23 05:24:47,192.168.1.41,10.0.0.86,SSH,7082,security,Login,Event 859,330,/tmp/malware.bin,chrome.exe,Unknown Process Execution,None
43,Android,iOS 15.0,Low,2023-08-29 23:12:15,192.168.1.74,10.0.0.30,HTTP,8955,security,Logout,Event 715,105,/home/user/docs/report.docx,malware.exe,High CPU Usage,Known Malicious IP
43,Android,Android 10,Normal,2023-01-29 20:34:40,192.168.1.13,10.0.0.27,SSH,1675,application,System Update,Event 471,160,/var/log/syslog,chrome.exe,Unknown Process Execution,None
43,iPhone,Android 11,Low,2023-12-01 13:48:08,192.168.1.24,10.0.0.33,SSH,9614,application,Logout,Event 392,538,/var/log/syslog,explorer.exe,None,None
43,Android,Android 11,Low,2023-09-10 08:15:55,192.168.1.24,10.0.0.89,SSH,3947,application,File Access,Event 469,715,/home/user/docs/report.docx,malware.exe,Suspicious File Access,Known Malicious IP
43,Android,iOS 14.6,High,2023-02-26 00:29:22,192.168.1.3,10.0.0.99,HTTP,7685,system,App Install,Event 418,777,/tmp/malware.bin,systemd,Unknown Process Execution,Pegasus Signature
43,iPhone,Android 10,Normal,2023-05-11 03:40:49,192.168.1.94,10.0.0.46,HTTP,6101,application,Logout,Event 56,664,/var/log/syslog,explorer.exe,Unknown Process Execution,Known Malicious IP
